N_point  1000
subdomain number / coordinates of center  X Y Z
     56  +5.500000000000000e-001  +9.500000000000001e-001  +6.499999999999999e-001
     57  +5.500000000000000e-001  +9.500000000000001e-001  +7.500000000000000e-001
     58  +5.500000000000000e-001  +9.500000000000001e-001  +8.500000000000001e-001
     59  +5.500000000000000e-001  +9.500000000000001e-001  +9.500000000000000e-001
     60  +6.499999999999999e-001  +9.500000000000002e-001  +5.000000000000000e-002
     61  +6.499999999999999e-001  +9.500000000000002e-001  +1.500000000000000e-001
     62  +6.499999999999999e-001  +9.500000000000002e-001  +2.500000000000001e-001
     63  +6.499999999999999e-001  +9.500000000000002e-001  +3.500000000000001e-001
     64  +6.499999999999999e-001  +9.500000000000002e-001  +4.500000000000000e-001
     65  +6.499999999999999e-001  +9.500000000000002e-001  +5.500000000000000e-001
     66  +6.499999999999999e-001  +9.500000000000002e-001  +6.499999999999999e-001
     67  +6.499999999999999e-001  +9.500000000000002e-001  +7.500000000000000e-001
     68  +6.499999999999999e-001  +9.500000000000002e-001  +8.500000000000001e-001
     69  +6.499999999999999e-001  +9.500000000000002e-001  +9.500000000000000e-001
     70  +7.500000000000000e-001  +9.500000000000001e-001  +5.000000000000000e-002
     71  +7.500000000000000e-001  +9.500000000000001e-001  +1.500000000000000e-001
     72  +7.500000000000000e-001  +9.500000000000001e-001  +2.500000000000001e-001
     73  +7.500000000000000e-001  +9.500000000000001e-001  +3.500000000000001e-001
     74  +7.500000000000000e-001  +9.500000000000001e-001  +4.500000000000000e-001
     75  +7.500000000000000e-001  +9.500000000000001e-001  +5.500000000000000e-001
     76  +7.500000000000000e-001  +9.500000000000001e-001  +6.499999999999999e-001
     77  +7.500000000000000e-001  +9.500000000000001e-001  +7.500000000000000e-001
     78  +7.500000000000000e-001  +9.500000000000001e-001  +8.500000000000001e-001
     79  +7.500000000000000e-001  +9.500000000000001e-001  +9.500000000000000e-001
     80  +8.500000000000001e-001  +9.500000000000000e-001  +5.000000000000000e-002
     81  +8.500000000000001e-001  +9.500000000000000e-001  +1.500000000000000e-001
     82  +8.500000000000001e-001  +9.500000000000000e-001  +2.500000000000001e-001
     83  +8.500000000000001e-001  +9.500000000000000e-001  +3.500000000000001e-001
     84  +8.500000000000001e-001  +9.500000000000000e-001  +4.500000000000000e-001
     85  +8.500000000000001e-001  +9.500000000000000e-001  +5.500000000000000e-001
     86  +8.500000000000001e-001  +9.500000000000000e-001  +6.499999999999999e-001
     87  +8.500000000000001e-001  +9.500000000000000e-001  +7.500000000000000e-001
     88  +8.500000000000001e-001  +9.500000000000000e-001  +8.500000000000001e-001
     89  +8.500000000000001e-001  +9.500000000000000e-001  +9.500000000000000e-001
     90  +9.500000000000000e-001  +9.500000000000000e-001  +5.000000000000000e-002
     91  +9.500000000000000e-001  +9.500000000000000e-001  +1.500000000000000e-001
     92  +9.500000000000000e-001  +9.500000000000000e-001  +2.500000000000001e-001
     93  +9.500000000000000e-001  +9.500000000000000e-001  +3.500000000000001e-001
     94  +9.500000000000000e-001  +9.500000000000000e-001  +4.500000000000000e-001
     95  +9.500000000000000e-001  +9.500000000000000e-001  +5.500000000000000e-001
     96  +9.500000000000000e-001  +9.500000000000000e-001  +6.499999999999999e-001
     97  +9.500000000000000e-001  +9.500000000000000e-001  +7.500000000000000e-001
     98  +9.500000000000000e-001  +9.500000000000000e-001  +8.500000000000001e-001
     99  +9.500000000000000e-001  +9.500000000000000e-001  +9.500000000000000e-001
    100  +5.000000000000000e-002  +8.500000000000001e-001  +5.000000000000000e-002
    101  +5.000000000000000e-002  +8.500000000000001e-001  +1.500000000000000e-001
    102  +5.000000000000000e-002  +8.500000000000001e-001  +2.500000000000001e-001
    103  +5.000000000000000e-002  +8.500000000000001e-001  +3.500000000000001e-001
    104  +5.000000000000000e-002  +8.500000000000001e-001  +4.500000000000000e-001
    105  +5.000000000000000e-002  +8.500000000000001e-001  +5.500000000000000e-001
    106  +5.000000000000000e-002  +8.500000000000001e-001  +6.499999999999999e-001
    107  +5.000000000000000e-002  +8.500000000000001e-001  +7.500000000000000e-001
    108  +5.000000000000000e-002  +8.500000000000001e-001  +8.500000000000001e-001
    109  +5.000000000000000e-002  +8.500000000000001e-001  +9.500000000000000e-001
    110  +1.500000000000000e-001  +8.500000000000001e-001  +5.000000000000000e-002
    111  +1.500000000000000e-001  +8.500000000000001e-001  +1.500000000000000e-001
    112  +1.500000000000000e-001  +8.500000000000001e-001  +2.500000000000001e-001
    113  +1.500000000000000e-001  +8.500000000000001e-001  +3.500000000000001e-001
    114  +1.500000000000000e-001  +8.500000000000001e-001  +4.500000000000000e-001
    115  +1.500000000000000e-001  +8.500000000000001e-001  +5.500000000000000e-001
    116  +1.500000000000000e-001  +8.500000000000001e-001  +6.499999999999999e-001
    117  +1.500000000000000e-001  +8.500000000000001e-001  +7.500000000000000e-001
    118  +1.500000000000000e-001  +8.500000000000001e-001  +8.500000000000001e-001
    119  +1.500000000000000e-001  +8.500000000000001e-001  +9.500000000000000e-001
    120  +2.500000000000001e-001  +8.500000000000002e-001  +5.000000000000000e-002
    121  +2.500000000000001e-001  +8.500000000000002e-001  +1.500000000000000e-001
    122  +2.500000000000001e-001  +8.500000000000002e-001  +2.500000000000001e-001
    123  +2.500000000000001e-001  +8.500000000000002e-001  +3.500000000000001e-001
    124  +2.500000000000001e-001  +8.500000000000002e-001  +4.500000000000000e-001
    125  +2.500000000000001e-001  +8.500000000000002e-001  +5.500000000000000e-001
    126  +2.500000000000001e-001  +8.500000000000002e-001  +6.499999999999999e-001
    127  +2.500000000000001e-001  +8.500000000000002e-001  +7.500000000000000e-001
    128  +2.500000000000001e-001  +8.500000000000002e-001  +8.500000000000001e-001
    129  +2.500000000000001e-001  +8.500000000000002e-001  +9.500000000000000e-001
    130  +3.500000000000001e-001  +8.500000000000001e-001  +5.000000000000000e-002
    131  +3.500000000000001e-001  +8.500000000000001e-001  +1.500000000000000e-001
    132  +3.500000000000001e-001  +8.500000000000001e-001  +2.500000000000001e-001
    133  +3.500000000000001e-001  +8.500000000000001e-001  +3.500000000000001e-001
    134  +3.500000000000001e-001  +8.500000000000001e-001  +4.500000000000000e-001
    135  +3.500000000000001e-001  +8.500000000000001e-001  +5.500000000000000e-001
    136  +3.500000000000001e-001  +8.500000000000001e-001  +6.499999999999999e-001
    137  +3.500000000000001e-001  +8.500000000000001e-001  +7.500000000000000e-001
    138  +3.500000000000001e-001  +8.500000000000001e-001  +8.500000000000001e-001
    139  +3.500000000000001e-001  +8.500000000000001e-001  +9.500000000000000e-001
    140  +4.500000000000000e-001  +8.500000000000001e-001  +5.000000000000000e-002
    141  +4.500000000000000e-001  +8.500000000000001e-001  +1.500000000000000e-001
    142  +4.500000000000000e-001  +8.500000000000001e-001  +2.500000000000001e-001
    143  +4.500000000000000e-001  +8.500000000000001e-001  +3.500000000000001e-001
    144  +4.500000000000000e-001  +8.500000000000001e-001  +4.500000000000000e-001
    145  +4.500000000000000e-001  +8.500000000000001e-001  +5.500000000000000e-001
    146  +4.500000000000000e-001  +8.500000000000001e-001  +6.499999999999999e-001
    147  +4.500000000000000e-001  +8.500000000000001e-001  +7.500000000000000e-001
    148  +4.500000000000000e-001  +8.500000000000001e-001  +8.500000000000001e-001
    149  +4.500000000000000e-001  +8.500000000000001e-001  +9.500000000000000e-001
    150  +5.500000000000000e-001  +8.500000000000001e-001  +5.000000000000000e-002
    151  +5.500000000000000e-001  +8.500000000000001e-001  +1.500000000000000e-001
    152  +5.500000000000000e-001  +8.500000000000001e-001  +2.500000000000001e-001
    153  +5.500000000000000e-001  +8.500000000000001e-001  +3.500000000000001e-001
    154  +5.500000000000000e-001  +8.500000000000001e-001  +4.500000000000000e-001
    155  +5.500000000000000e-001  +8.500000000000001e-001  +5.500000000000000e-001
    156  +5.500000000000000e-001  +8.500000000000001e-001  +6.499999999999999e-001
    157  +5.500000000000000e-001  +8.500000000000001e-001  +7.500000000000000e-001
    158  +5.500000000000000e-001  +8.500000000000001e-001  +8.500000000000001e-001
    159  +5.500000000000000e-001  +8.500000000000001e-001  +9.500000000000000e-001
    160  +6.499999999999999e-001  +8.500000000000001e-001  +5.000000000000000e-002
    161  +6.499999999999999e-001  +8.500000000000001e-001  +1.500000000000000e-001
    162  +6.499999999999999e-001  +8.500000000000001e-001  +2.500000000000001e-001
    163  +6.499999999999999e-001  +8.500000000000001e-001  +3.500000000000001e-001
    164  +6.499999999999999e-001  +8.500000000000001e-001  +4.500000000000000e-001
    165  +6.499999999999999e-001  +8.500000000000001e-001  +5.500000000000000e-001
    166  +6.499999999999999e-001  +8.500000000000001e-001  +6.499999999999999e-001
    167  +6.499999999999999e-001  +8.500000000000001e-001  +7.500000000000000e-001
    168  +6.499999999999999e-001  +8.500000000000001e-001  +8.500000000000001e-001
    169  +6.499999999999999e-001  +8.500000000000001e-001  +9.500000000000000e-001
    170  +7.500000000000000e-001  +8.500000000000001e-001  +5.000000000000000e-002
    171  +7.500000000000000e-001  +8.500000000000001e-001  +1.500000000000000e-001
    172  +7.500000000000000e-001  +8.500000000000001e-001  +2.500000000000001e-001
    173  +7.500000000000000e-001  +8.500000000000001e-001  +3.500000000000001e-001
    174  +7.500000000000000e-001  +8.500000000000001e-001  +4.500000000000000e-001
    175  +7.500000000000000e-001  +8.500000000000001e-001  +5.500000000000000e-001
    176  +7.500000000000000e-001  +8.500000000000001e-001  +6.499999999999999e-001
    177  +7.500000000000000e-001  +8.500000000000001e-001  +7.500000000000000e-001
    178  +7.500000000000000e-001  +8.500000000000001e-001  +8.500000000000001e-001
    179  +7.500000000000000e-001  +8.500000000000001e-001  +9.500000000000000e-001
    180  +8.500000000000001e-001  +8.500000000000001e-001  +5.000000000000000e-002
    181  +8.500000000000001e-001  +8.500000000000001e-001  +1.500000000000000e-001
    182  +8.500000000000001e-001  +8.500000000000001e-001  +2.500000000000001e-001
    183  +8.500000000000001e-001  +8.500000000000001e-001  +3.500000000000001e-001
    184  +8.500000000000001e-001  +8.500000000000001e-001  +4.500000000000000e-001
    185  +8.500000000000001e-001  +8.500000000000001e-001  +5.500000000000000e-001
    186  +8.500000000000001e-001  +8.500000000000001e-001  +6.499999999999999e-001
    187  +8.500000000000001e-001  +8.500000000000001e-001  +7.500000000000000e-001
    188  +8.500000000000001e-001  +8.500000000000001e-001  +8.500000000000001e-001
    189  +8.500000000000001e-001  +8.500000000000001e-001  +9.500000000000000e-001
    190  +9.500000000000000e-001  +8.500000000000001e-001  +5.000000000000000e-002
    191  +9.500000000000000e-001  +8.500000000000001e-001  +1.500000000000000e-001
    192  +9.500000000000000e-001  +8.500000000000001e-001  +2.500000000000001e-001
    193  +9.500000000000000e-001  +8.500000000000001e-001  +3.500000000000001e-001
    194  +9.500000000000000e-001  +8.500000000000001e-001  +4.500000000000000e-001
    195  +9.500000000000000e-001  +8.500000000000001e-001  +5.500000000000000e-001
    196  +9.500000000000000e-001  +8.500000000000001e-001  +6.499999999999999e-001
    197  +9.500000000000000e-001  +8.500000000000001e-001  +7.500000000000000e-001
    198  +9.500000000000000e-001  +8.500000000000001e-001  +8.500000000000001e-001
    199  +9.500000000000000e-001  +8.500000000000001e-001  +9.500000000000000e-001
    200  +5.000000000000000e-002  +7.500000000000000e-001  +5.000000000000000e-002
    201  +5.000000000000000e-002  +7.500000000000000e-001  +1.500000000000000e-001
    202  +5.000000000000000e-002  +7.500000000000000e-001  +2.500000000000001e-001
    203  +5.000000000000000e-002  +7.500000000000000e-001  +3.500000000000001e-001
    204  +5.000000000000000e-002  +7.500000000000000e-001  +4.500000000000000e-001
    205  +5.000000000000000e-002  +7.500000000000000e-001  +5.500000000000000e-001
    206  +5.000000000000000e-002  +7.500000000000000e-001  +6.499999999999999e-001
    207  +5.000000000000000e-002  +7.500000000000000e-001  +7.500000000000000e-001
    208  +5.000000000000000e-002  +7.500000000000000e-001  +8.500000000000001e-001
    209  +5.000000000000000e-002  +7.500000000000000e-001  +9.500000000000000e-001
    210  +1.500000000000000e-001  +7.500000000000000e-001  +5.000000000000000e-002
    211  +1.500000000000000e-001  +7.500000000000000e-001  +1.500000000000000e-001
    212  +1.500000000000000e-001  +7.500000000000000e-001  +2.500000000000001e-001
    213  +1.500000000000000e-001  +7.500000000000000e-001  +3.500000000000001e-001
    214  +1.500000000000000e-001  +7.500000000000000e-001  +4.500000000000000e-001
    215  +1.500000000000000e-001  +7.500000000000000e-001  +5.500000000000000e-001
    216  +1.500000000000000e-001  +7.500000000000000e-001  +6.499999999999999e-001
    217  +1.500000000000000e-001  +7.500000000000000e-001  +7.500000000000000e-001
    218  +1.500000000000000e-001  +7.500000000000000e-001  +8.500000000000001e-001
    219  +1.500000000000000e-001  +7.500000000000000e-001  +9.500000000000000e-001
    220  +2.500000000000001e-001  +7.500000000000000e-001  +5.000000000000000e-002
    221  +2.500000000000001e-001  +7.500000000000000e-001  +1.500000000000000e-001
    222  +2.500000000000001e-001  +7.500000000000000e-001  +2.500000000000001e-001
    223  +2.500000000000001e-001  +7.500000000000000e-001  +3.500000000000001e-001
    224  +2.500000000000001e-001  +7.500000000000000e-001  +4.500000000000000e-001
    225  +2.500000000000001e-001  +7.500000000000000e-001  +5.500000000000000e-001
    226  +2.500000000000001e-001  +7.500000000000000e-001  +6.499999999999999e-001
    227  +2.500000000000001e-001  +7.500000000000000e-001  +7.500000000000000e-001
    228  +2.500000000000001e-001  +7.500000000000000e-001  +8.500000000000001e-001
    229  +2.500000000000001e-001  +7.500000000000000e-001  +9.500000000000000e-001
    230  +3.500000000000001e-001  +7.500000000000000e-001  +5.000000000000000e-002
    231  +3.500000000000001e-001  +7.500000000000000e-001  +1.500000000000000e-001
    232  +3.500000000000001e-001  +7.500000000000000e-001  +2.500000000000001e-001
    233  +3.500000000000001e-001  +7.500000000000000e-001  +3.500000000000001e-001
    234  +3.500000000000001e-001  +7.500000000000000e-001  +4.500000000000000e-001
    235  +3.500000000000001e-001  +7.500000000000000e-001  +5.500000000000000e-001
    236  +3.500000000000001e-001  +7.500000000000000e-001  +6.499999999999999e-001
    237  +3.500000000000001e-001  +7.500000000000000e-001  +7.500000000000000e-001
    238  +3.500000000000001e-001  +7.500000000000000e-001  +8.500000000000001e-001
    239  +3.500000000000001e-001  +7.500000000000000e-001  +9.500000000000000e-001
    240  +4.500000000000000e-001  +7.500000000000000e-001  +5.000000000000000e-002
    241  +4.500000000000000e-001  +7.500000000000000e-001  +1.500000000000000e-001
    242  +4.500000000000000e-001  +7.500000000000000e-001  +2.500000000000001e-001
    243  +4.500000000000000e-001  +7.500000000000000e-001  +3.500000000000001e-001
    244  +4.500000000000000e-001  +7.500000000000000e-001  +4.500000000000000e-001
    245  +4.500000000000000e-001  +7.500000000000000e-001  +5.500000000000000e-001
    246  +4.500000000000000e-001  +7.500000000000000e-001  +6.499999999999999e-001
    247  +4.500000000000000e-001  +7.500000000000000e-001  +7.500000000000000e-001
    248  +4.500000000000000e-001  +7.500000000000000e-001  +8.500000000000001e-001
    249  +4.500000000000000e-001  +7.500000000000000e-001  +9.500000000000000e-001
    250  +5.500000000000000e-001  +7.500000000000000e-001  +5.000000000000000e-002
    251  +5.500000000000000e-001  +7.500000000000000e-001  +1.500000000000000e-001
    252  +5.500000000000000e-001  +7.500000000000000e-001  +2.500000000000001e-001
    253  +5.500000000000000e-001  +7.500000000000000e-001  +3.500000000000001e-001
    254  +5.500000000000000e-001  +7.500000000000000e-001  +4.500000000000000e-001
    255  +5.500000000000000e-001  +7.500000000000000e-001  +5.500000000000000e-001
    256  +5.500000000000000e-001  +7.500000000000000e-001  +6.499999999999999e-001
    257  +5.500000000000000e-001  +7.500000000000000e-001  +7.500000000000000e-001
    258  +5.500000000000000e-001  +7.500000000000000e-001  +8.500000000000001e-001
    259  +5.500000000000000e-001  +7.500000000000000e-001  +9.500000000000000e-001
    260  +6.499999999999999e-001  +7.500000000000000e-001  +5.000000000000000e-002
    261  +6.499999999999999e-001  +7.500000000000000e-001  +1.500000000000000e-001
    262  +6.499999999999999e-001  +7.500000000000000e-001  +2.500000000000001e-001
    263  +6.499999999999999e-001  +7.500000000000000e-001  +3.500000000000001e-001
    264  +6.499999999999999e-001  +7.500000000000000e-001  +4.500000000000000e-001
    265  +6.499999999999999e-001  +7.500000000000000e-001  +5.500000000000000e-001
    266  +6.499999999999999e-001  +7.500000000000000e-001  +6.499999999999999e-001
    267  +6.499999999999999e-001  +7.500000000000000e-001  +7.500000000000000e-001
    268  +6.499999999999999e-001  +7.500000000000000e-001  +8.500000000000001e-001
    269  +6.499999999999999e-001  +7.500000000000000e-001  +9.500000000000000e-001
    270  +7.500000000000000e-001  +7.500000000000000e-001  +5.000000000000000e-002
    271  +7.500000000000000e-001  +7.500000000000000e-001  +1.500000000000000e-001
    272  +7.500000000000000e-001  +7.500000000000000e-001  +2.500000000000001e-001
    273  +7.500000000000000e-001  +7.500000000000000e-001  +3.500000000000001e-001
    274  +7.500000000000000e-001  +7.500000000000000e-001  +4.500000000000000e-001
    275  +7.500000000000000e-001  +7.500000000000000e-001  +5.500000000000000e-001
    276  +7.500000000000000e-001  +7.500000000000000e-001  +6.499999999999999e-001
    277  +7.500000000000000e-001  +7.500000000000000e-001  +7.500000000000000e-001
    278  +7.500000000000000e-001  +7.500000000000000e-001  +8.500000000000001e-001
    279  +7.500000000000000e-001  +7.500000000000000e-001  +9.500000000000000e-001
    280  +8.500000000000001e-001  +7.500000000000000e-001  +5.000000000000000e-002
    281  +8.500000000000001e-001  +7.500000000000000e-001  +1.500000000000000e-001
    282  +8.500000000000001e-001  +7.500000000000000e-001  +2.500000000000001e-001
    283  +8.500000000000001e-001  +7.500000000000000e-001  +3.500000000000001e-001
    284  +8.500000000000001e-001  +7.500000000000000e-001  +4.500000000000000e-001
    285  +8.500000000000001e-001  +7.500000000000000e-001  +5.500000000000000e-001
    286  +8.500000000000001e-001  +7.500000000000000e-001  +6.499999999999999e-001
    287  +8.500000000000001e-001  +7.500000000000000e-001  +7.500000000000000e-001
    288  +8.500000000000001e-001  +7.500000000000000e-001  +8.500000000000001e-001
    289  +8.500000000000001e-001  +7.500000000000000e-001  +9.500000000000000e-001
    290  +9.500000000000000e-001  +7.500000000000000e-001  +5.000000000000000e-002
    291  +9.500000000000000e-001  +7.500000000000000e-001  +1.500000000000000e-001
    292  +9.500000000000000e-001  +7.500000000000000e-001  +2.500000000000001e-001
    293  +9.500000000000000e-001  +7.500000000000000e-001  +3.500000000000001e-001
    294  +9.500000000000000e-001  +7.500000000000000e-001  +4.500000000000000e-001
    295  +9.500000000000000e-001  +7.500000000000000e-001  +5.500000000000000e-001
    296  +9.500000000000000e-001  +7.500000000000000e-001  +6.499999999999999e-001
    297  +9.500000000000000e-001  +7.500000000000000e-001  +7.500000000000000e-001
    298  +9.500000000000000e-001  +7.500000000000000e-001  +8.500000000000001e-001
    299  +9.500000000000000e-001  +7.500000000000000e-001  +9.500000000000000e-001
    300  +5.000000000000000e-002  +6.499999999999999e-001  +5.000000000000000e-002
    301  +5.000000000000000e-002  +6.499999999999999e-001  +1.500000000000000e-001
    302  +5.000000000000000e-002  +6.499999999999999e-001  +2.500000000000001e-001
    303  +5.000000000000000e-002  +6.499999999999999e-001  +3.500000000000001e-001
    304  +5.000000000000000e-002  +6.499999999999999e-001  +4.500000000000000e-001
    305  +5.000000000000000e-002  +6.499999999999999e-001  +5.500000000000000e-001
    306  +5.000000000000000e-002  +6.499999999999999e-001  +6.499999999999999e-001
    307  +5.000000000000000e-002  +6.499999999999999e-001  +7.500000000000000e-001
    308  +5.000000000000000e-002  +6.499999999999999e-001  +8.500000000000001e-001
    309  +5.000000000000000e-002  +6.499999999999999e-001  +9.500000000000000e-001
    310  +1.500000000000000e-001  +6.499999999999999e-001  +5.000000000000000e-002
    311  +1.500000000000000e-001  +6.499999999999999e-001  +1.500000000000000e-001
    312  +1.500000000000000e-001  +6.499999999999999e-001  +2.500000000000001e-001
    313  +1.500000000000000e-001  +6.499999999999999e-001  +3.500000000000001e-001
    314  +1.500000000000000e-001  +6.499999999999999e-001  +4.500000000000000e-001
    315  +1.500000000000000e-001  +6.499999999999999e-001  +5.500000000000000e-001
    316  +1.500000000000000e-001  +6.499999999999999e-001  +6.499999999999999e-001
    317  +1.500000000000000e-001  +6.499999999999999e-001  +7.500000000000000e-001
    318  +1.500000000000000e-001  +6.499999999999999e-001  +8.500000000000001e-001
    319  +1.500000000000000e-001  +6.499999999999999e-001  +9.500000000000000e-001
    320  +2.500000000000001e-001  +6.499999999999999e-001  +5.000000000000000e-002
    321  +2.500000000000001e-001  +6.499999999999999e-001  +1.500000000000000e-001
    322  +2.500000000000001e-001  +6.499999999999999e-001  +2.500000000000001e-001
    323  +2.500000000000001e-001  +6.499999999999999e-001  +3.500000000000001e-001
    324  +2.500000000000001e-001  +6.499999999999999e-001  +4.500000000000000e-001
    325  +2.500000000000001e-001  +6.499999999999999e-001  +5.500000000000000e-001
    326  +2.500000000000001e-001  +6.499999999999999e-001  +6.499999999999999e-001
    327  +2.500000000000001e-001  +6.499999999999999e-001  +7.500000000000000e-001
    328  +2.500000000000001e-001  +6.499999999999999e-001  +8.500000000000001e-001
    329  +2.500000000000001e-001  +6.499999999999999e-001  +9.500000000000000e-001
    330  +3.500000000000001e-001  +6.499999999999999e-001  +5.000000000000000e-002
    331  +3.500000000000001e-001  +6.499999999999999e-001  +1.500000000000000e-001
    332  +3.500000000000001e-001  +6.499999999999999e-001  +2.500000000000001e-001
    333  +3.500000000000001e-001  +6.499999999999999e-001  +3.500000000000001e-001
    334  +3.500000000000001e-001  +6.499999999999999e-001  +4.500000000000000e-001
    335  +3.500000000000001e-001  +6.499999999999999e-001  +5.500000000000000e-001
    336  +3.500000000000001e-001  +6.499999999999999e-001  +6.499999999999999e-001
    337  +3.500000000000001e-001  +6.499999999999999e-001  +7.500000000000000e-001
    338  +3.500000000000001e-001  +6.499999999999999e-001  +8.500000000000001e-001
    339  +3.500000000000001e-001  +6.499999999999999e-001  +9.500000000000000e-001
    340  +4.500000000000000e-001  +6.499999999999999e-001  +5.000000000000000e-002
    341  +4.500000000000000e-001  +6.499999999999999e-001  +1.500000000000000e-001
    342  +4.500000000000000e-001  +6.499999999999999e-001  +2.500000000000001e-001
    343  +4.500000000000000e-001  +6.499999999999999e-001  +3.500000000000001e-001
    344  +4.500000000000000e-001  +6.499999999999999e-001  +4.500000000000000e-001
    345  +4.500000000000000e-001  +6.499999999999999e-001  +5.500000000000000e-001
    346  +4.500000000000000e-001  +6.499999999999999e-001  +6.499999999999999e-001
    347  +4.500000000000000e-001  +6.499999999999999e-001  +7.500000000000000e-001
    348  +4.500000000000000e-001  +6.499999999999999e-001  +8.500000000000001e-001
    349  +4.500000000000000e-001  +6.499999999999999e-001  +9.500000000000000e-001
    350  +5.500000000000000e-001  +6.499999999999999e-001  +5.000000000000000e-002
    351  +5.500000000000000e-001  +6.499999999999999e-001  +1.500000000000000e-001
    352  +5.500000000000000e-001  +6.499999999999999e-001  +2.500000000000001e-001
    353  +5.500000000000000e-001  +6.499999999999999e-001  +3.500000000000001e-001
    354  +5.500000000000000e-001  +6.499999999999999e-001  +4.500000000000000e-001
    355  +5.500000000000000e-001  +6.499999999999999e-001  +5.500000000000000e-001
    356  +5.500000000000000e-001  +6.499999999999999e-001  +6.499999999999999e-001
